schema_id,has_under,has_over,under_test_count,over_test_count,correct_test_count,total_test_count,numeric_keyword_count,numeric_keywords_present,numeric_target_type,numeric_is_in_properties,numeric_property_required,numeric_has_default,numeric_has_min_and_max,numeric_parent_keyword,numeric_depth,patternProperties_occurrence_count,patternProperties_pattern_count,patternProperties_with_properties,patternProperties_has_additionalProperties,additionalProperties_value,patternProperties_regex_has_anchor,patternProperties_regex_has_dotstar,patternProperties_regex_has_alternation,patternProperties_regex_has_charclass,patternProperties_regex_complexity_score,not_count,not_depth_min,not_depth_max,not_depth_avg,not_parent_keyword,not_target_type,not_contains_enum,not_contains_const,not_contains_pattern,not_contains_properties,not_contains_required,not_contains_numeric,not_contains_anyOf,not_contains_allOf,not_contains_oneOf,not_sibling_keyword_count,allOf_count,anyOf_count,oneOf_count,combinator_count,combinator_type,combinator_depth_min,combinator_depth_max,combinator_depth_avg,combinator_branch_count_min,combinator_branch_count_max,combinator_branch_count_avg,branches_have_same_type,branches_conflicting_types,branches_have_required,branches_have_properties,branches_have_not,branches_have_enum,branches_have_const,branches_have_pattern,branches_have_numeric,branches_have_object_bounds,branches_overlapping_properties,object_context_count,object_parent_keyword,object_target_type,object_properties_count_max,object_required_count_max,object_additionalProperties_value,object_has_minProperties,object_has_maxProperties,object_has_min_and_max_properties,object_has_propertyNames,object_required_subset_of_properties,object_depth_max,enum_context_count,enum_target_type,enum_parent_keyword,enum_size_max,enum_contains_null,enum_contains_mixed_types,const_context_count,const_target_type,const_parent_keyword,const_type,string_context_count,string_parent_keyword,string_target_type,string_has_pattern,string_has_minLength,string_has_maxLength,string_has_min_and_max_length,string_has_format,string_format_value,string_pattern_complexity_score,array_context_count,array_parent_keyword,array_target_type,array_items_kind,array_prefixItems_count_max,array_has_minItems,array_has_maxItems,array_has_min_and_max_items,array_has_uniqueItems,array_has_contains,array_has_minContains,array_has_maxContains,complex_keywords_same_node_max,complex_keywords_same_node_avg,local_cooccurrence_pairs,has_minimum,has_maximum,has_exclusiveMinimum,has_exclusiveMaximum,has_multipleOf,has_patternProperties,has_not,has_allOf,has_anyOf,has_oneOf,same_node_not_and_enum,same_node_not_and_type,same_node_not_and_pattern,same_node_allOf_and_not,same_node_allOf_and_required,same_node_allOf_and_properties,same_node_oneOf_and_required,same_node_not_and_properties,same_node_not_and_required,same_node_patternProperties_and_additionalProperties,same_node_properties_and_patternProperties,same_node_properties_and_required,same_node_properties_and_additionalProperties,same_node_minProperties_and_required,same_node_combinator_and_patternProperties,same_node_combinator_and_numeric,same_node_combinator_and_required,same_node_combinator_and_properties,instance_matching_pattern_keys_count_bucket,object_properties_count_bucket,object_required_count_bucket,object_missing_required_count_bucket,object_extra_properties_count_bucket,enum_size_bucket,array_prefixItems_count_bucket,array_invalid_items_count_bucket,not_sibling_keyword_count_bucket,combinator_branch_count_bucket,allOf_satisfied_branch_count_bucket,allOf_satisfied_branch_ratio_bucket,anyOf_satisfied_branch_count_bucket,anyOf_satisfied_branch_ratio_bucket,oneOf_satisfied_branch_count_bucket,oneOf_satisfied_branch_ratio_bucket
Github_trivial---o40357.json,false,false,0,0,7,7,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,1,0,1,anyOf,0,0,0,2,2,2,true,false,true,true,false,true,false,true,false,false,true,5,mixed,object,4,4,absent,false,false,false,false,true,4,6,absent,properties,1,false,false,0,absent,absent,absent,7,properties,string,true,false,false,false,false,absent,105,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1.05556,anyOf+required:1|properties+required:2,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,unknown,4-5,4-5,unknown,unknown,1,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o41609.json,false,false,0,0,7,7,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,0,absent,absent,0,0,absent,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,1,root,string,true,false,false,false,false,absent,123,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,1,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,0,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o41645.json,false,false,0,0,4,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,0,0,0,1,1,1,true,false,false,false,false,false,false,false,false,false,false,1,$defs,object,1,1,absent,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.75,properties+required:1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,1,1,unknown,unknown,0,0,unknown,0,1,unknown,0,unknown,0,unknown,0
Github_trivial---o41679.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,1,1,oneOf,0,0,0,2,2,2,true,false,true,true,false,false,false,false,false,false,false,2,oneOf,object,1,1,false,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,2,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,1.4,additionalProperties+properties:2|additionalProperties+required:2|properties+required:2,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,1,1,unknown,unknown,0,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o41702.json,false,false,0,0,6,6,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,0,0,0,1,1,1,true,false,false,false,false,false,false,false,false,false,false,0,absent,absent,0,0,absent,false,false,false,false,false,0,1,string,$defs,4,false,false,0,absent,absent,absent,1,$defs,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,0.666667,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,0,0,unknown,unknown,4-5,0,unknown,0,1,unknown,0,unknown,0,unknown,0
Github_trivial---o42149.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,1,1,absent,false,false,false,false,true,0,1,string,properties,2,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1.5,properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,1,1,unknown,unknown,2,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o42156.json,false,true,0,1,1,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,1,1,oneOf,0,0,0,2,2,2,true,false,true,true,false,true,false,false,false,false,true,3,mixed,object,1,1,absent,false,false,false,false,true,2,2,string,properties,1,false,false,0,absent,absent,absent,2,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1.6,oneOf+properties:1|properties+required:2,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,unknown,1,1,unknown,unknown,1,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o42158.json,false,true,0,1,2,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,1,1,oneOf,0,0,0,1,1,1,true,false,true,true,false,true,false,false,false,false,false,2,mixed,object,1,1,absent,false,false,false,false,true,2,1,string,properties,1,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1.66667,oneOf+properties:1|properties+required:1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,unknown,1,1,unknown,unknown,1,0,unknown,0,1,unknown,0,unknown,0,unknown,0
Github_trivial---o42159.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,1,1,oneOf,2,2,2,2,2,2,true,false,true,true,false,false,false,false,false,false,false,4,mixed,object,1,1,absent,false,false,false,false,true,4,0,absent,absent,0,false,false,0,absent,absent,absent,2,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1.16667,properties+required:3,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,1,1,unknown,unknown,0,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o42161.json,false,false,0,0,2,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,1,1,oneOf,2,2,2,1,1,1,true,false,true,true,false,false,false,false,false,false,false,3,mixed,object,1,1,absent,false,false,false,false,true,4,0,absent,absent,0,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1.25,properties+required:2,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,1,1,unknown,unknown,0,0,unknown,0,1,unknown,0,unknown,0,unknown,0
Github_trivial---o42291.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,1,0,1,anyOf,0,0,0,2,2,2,false,false,false,true,false,false,false,false,false,false,false,2,mixed,object,1,0,absent,false,false,false,false,false,4,0,absent,absent,0,false,false,0,absent,absent,absent,2,mixed,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,0.6,,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o42299.json,false,true,0,1,3,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,2,mixed,object,1,0,true,false,false,false,false,false,2,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1.5,additionalProperties+properties:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o42309.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,1,0,1,anyOf,2,2,2,2,2,2,false,false,false,true,false,false,false,false,false,false,false,3,mixed,object,1,0,absent,false,false,false,false,false,6,0,absent,absent,0,false,false,0,absent,absent,absent,2,mixed,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,0.666667,,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o42519.json,false,true,0,2,3,5,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,1,0,true,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1,additionalProperties+properties:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o42981.json,false,true,0,1,0,1,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,1,0,absent,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,0.5,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o4366.json,false,true,0,1,2,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,absent,2,0,absent,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,0.333333,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,2,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o43970.json,false,false,0,0,2,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,1,1,false,false,false,false,false,true,0,0,absent,absent,0,false,false,0,absent,absent,absent,1,properties,string,false,false,true,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,1.5,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,1,1,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o43979.json,false,false,0,0,4,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,1,1,false,false,false,false,false,true,0,1,string,properties,7,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,3,2,additionalProperties+properties:1|additionalProperties+required:1|properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,1,1,unknown,unknown,6+,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o44006.json,false,false,0,0,4,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,0,0,false,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,0,absent,absent,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,2,additionalProperties+properties:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,unknown,0,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o44010.json,false,false,0,0,2,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,object,1,0,false,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,1,properties,string,false,false,true,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,1,additionalProperties+properties:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o44119.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,0,absent,absent,0,0,absent,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,1,root,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,0,0,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,0,0,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o44126.json,false,false,0,0,4,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,0,absent,absent,0,0,absent,false,false,false,false,false,0,1,string,root,4,false,false,0,absent,absent,absent,1,root,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,0.2,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,0,0,unknown,unknown,4-5,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o44238.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,1,0,1,anyOf,2,2,2,2,2,2,false,false,false,false,false,false,false,false,false,false,false,1,root,object,1,0,absent,false,false,false,false,false,0,0,absent,absent,0,false,false,0,absent,absent,absent,2,mixed,string,false,false,false,false,false,absent,0,1,anyOf,array,schema,0,false,false,false,false,false,false,false,1,0.6,,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o44455.json,false,true,0,1,3,4,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,0,0,0,2,2,2,true,false,false,true,false,false,false,false,false,false,false,4,mixed,object,1,0,absent,false,false,false,false,false,4,0,absent,absent,0,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,1,0.6,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unknown,1,0,unknown,unknown,0,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o44972.json,false,false,0,0,3,3,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,1,root,absent,3,3,absent,false,false,false,false,true,0,0,absent,absent,0,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.5,properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,3,3,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o44989.json,false,false,0,0,5,5,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,0,0,0,0,absent,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,2,mixed,object,2,1,absent,false,false,false,false,true,2,0,absent,absent,0,false,false,0,absent,absent,absent,1,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.666667,properties+required:1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,unknown,2,1,unknown,unknown,0,0,unknown,0,0,unknown,0,unknown,0,unknown,0
Github_trivial---o45018.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,2,2,2,true,false,true,true,false,false,false,false,false,false,false,11,mixed,object,9,3,true,false,false,false,false,true,9,2,string,properties,8,false,false,0,absent,absent,absent,22,properties,string,false,false,false,false,true,date-time,0,2,properties,other,schema,0,false,false,false,false,false,false,false,2,0.358491,additionalProperties+properties:1|properties+required:2,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,3,unknown,unknown,6+,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o45019.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,1,1,1,true,false,true,true,false,false,false,false,false,false,false,4,mixed,object,5,4,true,false,false,false,false,true,7,1,string,properties,2,false,false,0,absent,absent,absent,3,properties,string,false,false,false,false,false,absent,0,0,absent,absent,absent,0,false,false,false,false,false,false,false,2,0.666667,additionalProperties+properties:1|properties+required:1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,4-5,unknown,unknown,2,0,unknown,0,1,unknown,0,unknown,0,unknown,0
Github_trivial---o45020.json,false,true,0,1,0,1,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,2,2,2,true,false,true,true,false,false,false,false,false,false,false,8,mixed,object,5,4,true,false,false,false,false,true,9,2,string,properties,8,false,false,0,absent,absent,absent,8,properties,string,false,false,false,false,false,absent,0,2,properties,array,schema,0,false,false,false,false,false,false,false,2,0.608696,additionalProperties+properties:1|properties+required:1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,4-5,unknown,unknown,6+,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o45021.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,2,2,2,true,false,true,true,false,true,false,false,false,false,false,9,mixed,object,8,4,true,false,false,false,false,true,11,3,string,properties,8,false,false,0,absent,absent,absent,15,properties,string,false,false,false,false,false,absent,0,4,properties,mixed,schema,0,false,false,false,false,false,false,false,2,0.527778,additionalProperties+properties:1|properties+required:1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,4-5,unknown,unknown,6+,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o45022.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,2,2,2,true,false,true,true,false,false,false,false,false,false,false,8,mixed,object,5,4,true,false,false,false,false,true,9,2,string,properties,8,false,false,0,absent,absent,absent,9,properties,string,false,false,false,false,false,absent,0,3,properties,mixed,schema,0,false,false,false,false,false,false,false,2,0.615385,additionalProperties+properties:1|properties+required:1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,4-5,unknown,unknown,6+,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o45023.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,2,2,2,true,false,true,true,false,false,false,false,false,false,false,8,mixed,object,5,4,true,false,false,false,false,true,9,3,string,properties,8,false,false,0,absent,absent,absent,10,properties,string,false,false,false,false,false,absent,0,2,properties,other,schema,0,false,false,false,false,false,false,false,2,0.653846,additionalProperties+properties:1|properties+required:2,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,4-5,4-5,unknown,unknown,6+,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o45024.json,false,true,0,2,0,2,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,2,2,2,true,false,true,true,false,true,false,false,false,false,false,13,mixed,object,12,4,true,false,false,false,false,true,16,4,string,properties,8,false,false,0,absent,absent,absent,23,properties,string,false,false,false,false,false,absent,0,7,properties,mixed,schema,0,false,false,false,false,false,false,false,2,0.411765,additionalProperties+properties:1|properties+required:2,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,4-5,unknown,unknown,6+,0,unknown,0,2,unknown,0,unknown,0,unknown,0
Github_trivial---o45025.json,false,true,0,1,0,1,0,,absent,false,false,false,false,absent,0,0,0,false,false,absent,false,false,false,false,0,0,0,0,0,absent,absent,false,false,false,false,false,false,false,false,false,0,1,0,0,1,allOf,3,3,3,2,2,2,true,false,true,true,false,false,false,false,false,false,false,16,mixed,object,15,4,true,false,false,false,false,true,12,6,string,properties,12,false,false,0,absent,absent,absent,50,mixed,string,false,true,true,true,true,date-time,0,7,properties,mixed,schema,0,false,true,false,false,false,false,false,2,0.344086,additionalProperties+properties:1|properties+required:1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,unknown,6+,4-5,unknown,unknown,6+,0,unknown,0,2,unknown,0,unknown,0,unknown,0
