schema_id,dataset,features,raw_features,nb_features,nb_raw_features,num_valid_tests,num_invalid_tests,size_valid_tests,size_invalid_tests,full_size,stripped_size
Glaiveai2K---search_jobs_6f74b972.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,111,104,412,235
Glaiveai2K---search_jobs_7b9cb0e1.json,Glaiveai2K,['items'],"['properties', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,6,1,1,153,129,437,225
Glaiveai2K---search_jobs_80284a76.json,Glaiveai2K,['items'],"['_requiredEmpty', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,8,1,1,145,141,458,278
Glaiveai2K---search_jobs_8634390f.json,Glaiveai2K,['items'],"['properties', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,6,1,1,169,159,506,256
Glaiveai2K---search_jobs_c0277bb7.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,115,103,448,260
Glaiveai2K---search_jobs_c3621ad2.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,118,104,451,235
Glaiveai2K---search_jobs_d2e1a2c5.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,141,127,445,260
Glaiveai2K---search_jobs_e34ff838.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,144,151,457,299
Glaiveai2K---search_jobs_ece2422b.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,126,107,419,260
Glaiveai2K---search_jobs_f078e469.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,121,126,441,235
Glaiveai2K---search_jobs_f4ae67e9.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,141,147,429,235
Glaiveai2K---search_jobs_f5132ca8.json,Glaiveai2K,['items'],"['properties', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,6,1,1,153,127,415,225
Glaiveai2K---search_jobs_f5178301.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,157,163,500,314
Glaiveai2K---search_jobs_fa1f54ca.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,111,0,474,291
Glaiveai2K---search_news_036e12d4.json,Glaiveai2K,"['format', 'format:date']","['properties', 'type', 'type:object', 'type:string']",2,4,1,2,107,214,448,227
Glaiveai2K---search_news_0a3c0d89.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:object', 'type:string']",0,5,1,1,106,70,445,218
Glaiveai2K---search_news_22cfe64d.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,107,208,443,298
Glaiveai2K---search_news_26b2d11c.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,113,226,526,314
Glaiveai2K---search_news_3dff8ec5.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,109,104,449,266
Glaiveai2K---search_news_44313580.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,134,113,435,243
Glaiveai2K---search_news_4c7baee7.json,Glaiveai2K,['items'],"['properties', 'type', 'type:array', 'type:object', 'type:string']",1,5,1,1,140,123,420,219
Glaiveai2K---search_news_56391d93.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,119,131,479,302
Glaiveai2K---search_news_64606f82.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,125,0,560,306
Glaiveai2K---search_news_6a78e2df.json,Glaiveai2K,"['format', 'format:date']","['properties', 'required', 'type', 'type:object', 'type:string']",2,5,1,1,104,104,519,283
Glaiveai2K---search_news_6d8254b9.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,131,120,522,306
Glaiveai2K---search_news_702265fd.json,Glaiveai2K,"['format', 'format:date', 'items']","['_requiredEmpty', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,7,1,2,125,406,491,267
Glaiveai2K---search_news_7a302342.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,145,0,516,242
Glaiveai2K---search_news_8cfb92ac.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,117,220,430,277
Glaiveai2K---search_news_8fefc2c7.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,130,226,456,277
Glaiveai2K---search_news_92a9148b.json,Glaiveai2K,"['format', 'format:date']","['properties', 'required', 'type', 'type:object', 'type:string']",2,5,1,1,109,109,440,248
Glaiveai2K---search_news_92d1d105.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,130,260,518,312
Glaiveai2K---search_news_9794a1ea.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,113,96,440,245
Glaiveai2K---search_news_98d6a457.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,129,106,463,243
Glaiveai2K---search_news_9b789a3a.json,Glaiveai2K,['items'],"['properties', 'type', 'type:array', 'type:object', 'type:string']",1,5,1,1,137,135,469,248
Glaiveai2K---search_news_9dd9ef7f.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,1,104,104,424,229
Glaiveai2K---search_news_9fcf9355.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,1,130,130,462,275
Glaiveai2K---search_news_a0139d0e.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,138,90,487,280
Glaiveai2K---search_news_a15c8733.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,1,112,112,432,285
Glaiveai2K---search_news_a9d61a9a.json,Glaiveai2K,[],"['properties', 'type', 'type:object', 'type:string']",0,4,1,0,115,0,442,193
Glaiveai2K---search_news_articles_13bd736a.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,113,0,522,280
Glaiveai2K---search_news_articles_c911df76.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,119,124,498,282
Glaiveai2K---search_news_b53cc6ae.json,Glaiveai2K,"['format', 'format:date']","['properties', 'required', 'type', 'type:object', 'type:string']",2,5,1,2,107,180,444,246
Glaiveai2K---search_news_b7491119.json,Glaiveai2K,"['format', 'format:date']","['properties', 'required', 'type', 'type:object', 'type:string']",2,5,1,1,141,141,571,277
Glaiveai2K---search_news_c4489ce0.json,Glaiveai2K,[],"['properties', 'type', 'type:object', 'type:string']",0,4,1,0,136,0,455,222
Glaiveai2K---search_news_c4542c76.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,136,0,517,282
Glaiveai2K---search_news_ca04ba7f.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,1,118,118,477,273
Glaiveai2K---search_news_d045c0f7.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:object', 'type:string']",0,5,1,1,118,81,485,220
Glaiveai2K---search_news_d4aaa6d1.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,116,0,475,282
Glaiveai2K---search_news_d614cb52.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,153,129,421,245
Glaiveai2K---search_news_d8cb5416.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,105,81,446,253
Glaiveai2K---search_news_db40142f.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,105,205,441,298
Glaiveai2K---search_news_dc3048f7.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,94,68,479,196
Glaiveai2K---search_news_dd973fec.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,110,217,462,298
Glaiveai2K---search_news_e565f0af.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,121,115,490,245
Glaiveai2K---search_news_eceea94e.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,2,109,218,458,298
Glaiveai2K---search_news_ed358b82.json,Glaiveai2K,['items'],"['_requiredEmpty', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,7,1,0,117,0,447,270
Glaiveai2K---search_news_f6579a50.json,Glaiveai2K,"['format', 'format:date']","['properties', 'required', 'type', 'type:object', 'type:string']",2,5,1,2,97,193,468,283
Glaiveai2K---search_product_02ca757b.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,102,0,425,229
Glaiveai2K---search_product_1b689fcf.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,100,0,448,266
Glaiveai2K---search_product_27063d65.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,95,0,430,221
Glaiveai2K---search_product_359a1882.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,109,0,427,252
Glaiveai2K---search_product_3ba30978.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,1,103,92,439,221
Glaiveai2K---search_product_5a37129e.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,84,0,428,253
Glaiveai2K---search_product_67f0c7b7.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,107,0,443,261
Glaiveai2K---search_product_81b091d1.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,0,122,0,431,246
Glaiveai2K---search_product_8f6f6661.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,100,0,472,252
Glaiveai2K---search_product_a7838034.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,102,0,438,255
Glaiveai2K---search_product_b7319c51.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,94,0,450,219
Glaiveai2K---search_product_c1db04b2.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,107,0,462,266
Glaiveai2K---search_product_c8556430.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,87,0,430,277
Glaiveai2K---search_product_e033cad8.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,54,39,464,246
Glaiveai2K---search_products_8c4cd9d4.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,91,0,527,259
Glaiveai2K---search_products_cef602be.json,Glaiveai2K,[],"['properties', 'type', 'type:number', 'type:object', 'type:string']",0,5,1,0,94,0,458,150
Glaiveai2K---search_products_d64cef68.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,0,110,0,443,246
Glaiveai2K---search_products_f3bf4157.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,99,0,480,283
Glaiveai2K---search_products_fc009c4f.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,109,0,472,283
Glaiveai2K---search_recipe_225df38c.json,Glaiveai2K,"['enum', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",2,6,1,1,106,99,465,294
Glaiveai2K---search_recipe_4a726de3.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",1,7,1,1,127,82,435,204
Glaiveai2K---search_recipe_8096f36e.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",1,7,1,1,129,63,453,239
Glaiveai2K---search_recipes_46bda2a3.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,122,116,410,219
Glaiveai2K---search_recipes_a1deb583.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",1,7,1,1,119,104,436,207
Glaiveai2K---search_recipes_by_ingredients_016d76f7.json,Glaiveai2K,"['enum', 'items']","['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",2,7,1,1,86,98,411,244
Glaiveai2K---search_recipes_df373236.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",1,7,1,1,138,101,441,245
Glaiveai2K---search_recipes_e0fa3e61.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",1,7,1,1,125,123,458,243
Glaiveai2K---search_recipes_fb66ed5b.json,Glaiveai2K,['items'],"['properties', 'type', 'type:array', 'type:object', 'type:string']",1,5,1,0,150,0,455,241
Glaiveai2K---search_restaurant_db1df815.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,140,0,512,241
Glaiveai2K---search_restaurant_deeb2bec.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,93,0,457,233
Glaiveai2K---search_restaurants_0160bc0b.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,1,77,55,443,208
Glaiveai2K---search_restaurants_0f9685af.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,95,0,476,257
Glaiveai2K---search_restaurants_0fe09e52.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,93,0,463,281
Glaiveai2K---search_restaurants_19db03d4.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,77,0,541,257
Glaiveai2K---search_restaurants_83e74281.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,1,89,67,435,257
Glaiveai2K---search_restaurants_a7dec4d8.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,77,0,441,233
Glaiveai2K---search_restaurants_d4619845.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,89,0,490,281
Glaiveai2K---search_restaurants_dc975eb6.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,1,87,82,454,257
Glaiveai2K---search_restaurants_ef675516.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",0,6,1,0,81,0,438,232
Glaiveai2K---search_tweets_1810a1cc.json,Glaiveai2K,[],"['properties', 'required', 'type', 'type:object', 'type:string']",0,5,1,0,111,0,477,251
Glaiveai2K---send_email_21186007.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,154,139,457,214
Glaiveai2K---send_email_458499b4.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,220,197,493,277
Glaiveai2K---send_email_8f13fa2e.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,149,138,430,232
Glaiveai2K---send_email_97b26761.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,176,0,461,246
Glaiveai2K---send_email_b3029254.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,1,170,145,455,220
Glaiveai2K---send_email_ba1630aa.json,Glaiveai2K,"['format', 'format:binary', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,1,188,158,465,238
Glaiveai2K---send_email_ce4f8f7a.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,187,0,474,226
Glaiveai2K---send_email_f3f10120.json,Glaiveai2K,"['format', 'format:email', 'items']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,1,213,201,568,264
Glaiveai2K---send_email_f5af728d.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,6,1,0,193,0,424,241
Glaiveai2K---track_calories_82bd0ec9.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",1,7,1,1,185,165,577,405
Glaiveai2K---track_calories_93d75421.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,105,90,440,254
Glaiveai2K---track_calories_be81cd27.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",1,7,1,1,218,219,547,303
Glaiveai2K---track_calories_d61851c9.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,187,188,621,336
Glaiveai2K---track_calories_d9be8839.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,1,100,102,433,286
Glaiveai2K---track_calories_ecbd9766.json,Glaiveai2K,"['format', 'format:date', 'items']","['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",3,7,1,2,140,256,434,252
Glaiveai2K---track_expenses_a6fa070d.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:integer', 'type:number', 'type:object', 'type:string']",1,8,1,0,151,0,501,282
Glaiveai2K---track_expenses_c8268204.json,Glaiveai2K,['items'],"['properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,7,1,0,246,0,540,306
Glaiveai2K---track_fitness_activity_2989efaf.json,Glaiveai2K,['enum'],"['properties', 'required', 'type', 'type:integer', 'type:number', 'type:object', 'type:string']",1,7,1,1,79,74,497,271
Handwritten---allIt4.json,Handwritten,"['@minmaxItems', '@siblingKeys', 'additionalProperties', 'allOf', 'items', 'not', 'patternProperties']","['_boolSchema', 'maxItems', 'type', 'type:array']",7,4,0,0,0,0,203,203
Handwritten---allOfPProp1.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'patternProperties']","['_boolSchema', 'minProperties', 'type', 'type:object']",5,4,0,0,0,0,238,238
Handwritten---allOfPProp10.json,Handwritten,"['@minmaxInteger', '@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:10', 'multipleOf:2.5', 'multipleOf:20', 'multipleOf:30', 'multipleOf:7', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'minimum', 'type', 'type:integer', 'type:object']",14,6,0,0,0,0,542,542
Handwritten---allOfPProp2.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'not', 'patternProperties']","['_boolSchema', 'minProperties', 'type', 'type:object']",6,4,0,0,0,0,216,216
Handwritten---allOfPProp3.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'not', 'patternProperties']","['_boolSchema', 'minProperties', 'type', 'type:object']",6,4,0,0,0,0,278,278
Handwritten---allOfPProp4.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'type', 'type:object']",6,4,0,0,0,0,364,364
Handwritten---allOfPProp5.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'type', 'type:object']",7,4,0,0,0,0,400,400
Handwritten---allOfPProp6.json,Handwritten,"['@minmaxInteger', '@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:2.5', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'minimum', 'type', 'type:integer', 'type:object']",10,6,0,0,0,0,444,444
Handwritten---allOfPProp7.json,Handwritten,"['@minmaxInteger', '@minmaxNumber', '@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:10', 'multipleOf:2.5', 'multipleOf:20', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'maximum', 'minimum', 'type', 'type:integer', 'type:object']",13,7,0,0,0,0,526,526
Handwritten---allOfPProp8.json,Handwritten,"['@minmaxInteger', '@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:10', 'multipleOf:2.5', 'multipleOf:20', 'multipleOf:7', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'minimum', 'type', 'type:integer', 'type:object']",13,6,0,0,0,0,535,535
Handwritten---allOfPProp9.json,Handwritten,"['@minmaxInteger', '@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:10', 'multipleOf:2.5', 'multipleOf:20', 'multipleOf:30', 'multipleOf:7', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'minimum', 'type', 'type:integer', 'type:object']",14,6,0,0,0,0,542,542
Handwritten---allany1.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:10', 'multipleOf:11', 'multipleOf:5', 'multipleOf:7', 'not']","['definitions', 'minimum', 'type', 'type:number']",11,4,0,0,0,0,377,324
Handwritten---allany11.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:101', 'multipleOf:102', 'multipleOf:103', 'multipleOf:12', 'multipleOf:16', 'multipleOf:2', 'multipleOf:25', 'multipleOf:3', 'multipleOf:33', 'multipleOf:4', 'multipleOf:42', 'multipleOf:51', 'multipleOf:6', 'multipleOf:7', 'multipleOf:77', 'not']","['definitions', 'exclusiveMaximum', 'exclusiveMinimum', 'type', 'type:number']",22,5,0,0,0,0,599,563
Handwritten---allany12.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",7,5,0,0,0,0,645,599
Handwritten---allany13.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",7,5,0,0,0,0,671,628
Handwritten---allany14.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",7,5,0,0,0,0,1419,1315
Handwritten---allany15.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",6,5,0,0,0,0,1368,1316
Handwritten---allany16.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",7,5,0,0,0,0,1397,1345
Handwritten---allany17.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'type', 'type:string']",7,4,0,0,0,0,1549,1497
Handwritten---allany19.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",6,5,0,0,0,0,1391,1339
Handwritten---allany2.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:11', 'multipleOf:15', 'multipleOf:3', 'multipleOf:5', 'multipleOf:8', 'not']","['definitions', 'minimum', 'type', 'type:number']",12,4,0,0,0,0,456,378
Handwritten---allany20.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",7,5,0,0,0,0,1420,1339
Handwritten---allany21.json,Handwritten,"['$ref', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'type', 'type:string']",6,3,0,0,0,0,619,559
Handwritten---allany22.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",7,5,0,0,0,0,1420,1339
Handwritten---allany23.json,Handwritten,"['$ref', '@minmaxLength', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern']","['definitions', 'maxLength', 'minLength', 'type', 'type:string']",7,5,0,0,0,0,1435,1375
Handwritten---allany4.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:11', 'multipleOf:24', 'multipleOf:3', 'multipleOf:5', 'multipleOf:7', 'multipleOf:8', 'not']","['definitions', 'minimum', 'type', 'type:number']",13,4,0,0,0,0,504,403
Handwritten---allany6.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:11', 'multipleOf:12', 'multipleOf:33', 'multipleOf:35', 'multipleOf:6', 'multipleOf:7', 'multipleOf:77', 'multipleOf:8', 'not']","['definitions', 'maximum', 'minimum', 'type', 'type:number']",15,5,0,0,0,0,526,465
Handwritten---allany7.json,Handwritten,"['$ref', '@siblingKeys', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:11', 'multipleOf:12', 'multipleOf:13', 'multipleOf:33', 'multipleOf:44', 'multipleOf:6', 'multipleOf:7', 'multipleOf:77', 'multipleOf:8', 'not']","['definitions', 'type', 'type:number']",15,3,0,0,0,0,428,393
