context_family,context_feature,context_value,schema_id,test_id,test_index,expected_validity,outlines_result,failure_type,important_feature_values,schema_path,instance_preview
combinators,combinator_branch_count_bucket,6+,Github_medium---o19022.json,Github_medium---o19022.json::test_00000,0,valid,rejected,OVER,combinator_branch_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o19022.json,"{""coordinates"": [[[100.0, 0.0], [101.0, 0.0], [101.0, 1.0], [100.0, 1.0], [100.0, 0.0]], [[100.2, 0.2], [100.8, 0.2], [100.8, 0.8], [100.2, 0.8], [100.2, 0.2]]], ""type"": ""Polygon""}"
combinators,combinator_branch_count_bucket,6+,Github_medium---o21108.json,Github_medium---o21108.json::test_00000,0,valid,accepted,CORRECT_VALID,combinator_branch_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=6+,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o21108.json,"{""bespokeSystemInformation"": true, ""dataProtocols"": true, ""deliveryTypes"": [""Agile coaching"", ""Agile delivery"", ""Business analysis"", ""Digital communication and engagement"", ""Product management"", ""Programme management"", ""Project management"", ""Service managem..."
combinators,combinator_branch_count_bucket,6+,Github_medium---o21112.json,Github_medium---o21112.json::test_00000,0,valid,accepted,CORRECT_VALID,combinator_branch_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=anyOf; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=1,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o21112.json,"{""accessibleApplicationsOutcomes"": true, ""bespokeSystemInformation"": true, ""dataProtocols"": true, ""deliveryTypes"": [""Agile coaching"", ""Agile delivery"", ""Business analysis"", ""Digital communication and engagement"", ""Product management"", ""Programme management""..."
patternProperties,patternProperties_regex_has_anchor,true,Github_medium---o10566.json,Github_medium---o10566.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_anchor=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=6+; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10566.json,"{""_id"": {""$oid"": ""5f9f1b5b9b9b9b9b9b9b9b9b""}, ""address"": {""city"": ""Anytown"", ""state"": ""CA"", ""street"": ""123 Main St"", ""zip"": ""12345""}, ""age"": 30, ""binaryData"": {""$binary"": ""SGVsbG8gd29ybGQ="", ""$type"": ""00""}, ""createdDate"": {""$date"": 1643723400}, ""isMarried"":..."
patternProperties,patternProperties_regex_has_anchor,true,Github_medium---o10566.json,Github_medium---o10566.json::test_00001,1,valid,rejected,OVER,patternProperties_regex_has_anchor=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=mixed; combinator_branch_count_bucket=6+; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10566.json,"{""_id"": {""$oid"": ""0123456789abcdef01234567""}, ""address"": {""city"": ""Anytown"", ""state"": ""CA"", ""street"": ""123 Main St"", ""zip"": ""12345""}, ""age"": 30, ""created"": {""$date"": 1643723400}, ""interests"": [""reading"", ""hiking"", ""coding""], ""isMarried"": false, ""name"": ""Joh..."
patternProperties,patternProperties_regex_has_anchor,true,Github_medium---o12562.json,Github_medium---o12562.json::test_00000,0,valid,rejected,OVER,patternProperties_regex_has_anchor=true; numeric_boundary_case=inside_range; numeric_target_type=integer; numeric_parent_keyword=properties; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=0; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o12562.json,"{""AS"": ""AS12345"", ""confidence"": 90, ""country"": ""US"", ""direction"": ""outbound"", ""first_seen"": 1643723400000, ""last_seen"": 1643723400000, ""share_level"": ""amber"", ""sources"": [""https://example.com/source1"", ""https://example.com/source2""], ""type"": ""IPv4""}"
patternProperties,patternProperties_regex_has_anchor,true,Github_medium---o10297.json,Github_medium---o10297.json::test_00000,0,valid,accepted,CORRECT_VALID,patternProperties_regex_has_anchor=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=6+; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10297.json,"{""hands_value_summary"": {""0"": 5, ""1"": 3, ""2"": 1, ""3"": 1}, ""places_summary"": {""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1}, ""players_info"": [{""display_name"": ""Player 1"", ""id"": 1, ""tenhou_id"": ""tenhou_id_1""}, {""display_name"": ""Player 2"", ""id"": 2, ""tenhou_id"": ""tenhou_id_2..."
patternProperties,patternProperties_regex_has_anchor,true,Github_medium---o10297.json,Github_medium---o10297.json::test_00001,1,valid,accepted,CORRECT_VALID,patternProperties_regex_has_anchor=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; instance_matching_pattern_keys_count_bucket=6+; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10297.json,"{""hands_value_summary"": {""0"": 5, ""1"": 3, ""2"": 2, ""3"": 1}, ""places_summary"": {""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1}, ""players_info"": [{""display_name"": ""Player 1"", ""id"": 1, ""tenhou_id"": ""tenhou_id_1""}, {""display_name"": ""Player 2"", ""id"": 2, ""tenhou_id"": ""tenhou_id_2..."
patternProperties,patternProperties_regex_has_anchor,true,Github_medium---o11975.json,Github_medium---o11975.json::test_00000,0,valid,accepted,CORRECT_VALID,patternProperties_regex_has_anchor=true; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=true; instance_has_unmatched_keys=true; instance_matching_pattern_keys_count_bucket=1; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o11975.json,"{""description"": ""A standard Rebel Alliance squadron."", ""faction"": ""rebel"", ""name"": ""Rebel Alliance"", ""obstacles"": [""asteroid"", ""debris"", ""gasCloud""], ""pilots"": [{""hull"": 3, ""name"": ""luke"", ""points"": 60, ""shields"": 3, ""ship"": ""xwing"", ""upgrades"": {""protonTor..."
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_medium---o17648.json,Github_medium---o17648.json::test_00000,0,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o17648.json,"{""indexInInline"": {""1"": 100, ""2"": 110, ""3"": 120}, ""indexInPartialInline"": {""1"": 160, ""2"": 170, ""3"": 180}, ""indexInPartialType"": {""1"": 130, ""2"": 140, ""3"": 150}, ""indexInType"": {""1"": 70, ""2"": 80, ""3"": 90}, ""objAnonymous"": {""1"": 10, ""2"": 20, ""3"": 30}, ""objInte..."
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_medium---o17648.json,Github_medium---o17648.json::test_00001,1,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=false; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o17648.json,"{""indexInInline"": {""1"": 70, ""2"": 80}, ""indexInPartialInline"": {""1"": 110, ""2"": 120}, ""indexInPartialType"": {""1"": 90, ""2"": 100}, ""indexInType"": {""1"": 50, ""2"": 60}, ""objAnonymous"": {""1"": 10, ""2"": 20}, ""objInterface"": {""1"": 30, ""2"": 40}}"
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_medium---o35830.json,Github_medium---o35830.json::test_00000,0,valid,rejected,OVER,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=inside_range; numeric_target_type=number; numeric_parent_keyword=properties; additionalProperties_value=false; instance_has_unmatched_keys=false; combinator_type=mixed; combinator_branch_count_bucket=4-5; oneOf_satisfied_branch_count_bucket=1; anyOf_satisfied_branch_count_bucket=4-5,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o35830.json,"{""alias"": {""leftStick"": ""Sixaxis1.LeftStickX,Sixaxis1.LeftStickY""}, ""axis"": {""Sixaxis1.LeftStickX"": ""LeftStickX"", ""Sixaxis1.LeftStickY"": ""LeftStickY"", ""Sixaxis1.RightStickX"": ""RightStickX"", ""Sixaxis1.RightStickY"": ""RightStickY""}, ""button"": {""Circle"": ""Butto..."
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_medium---o10297.json,Github_medium---o10297.json::test_00000,0,valid,accepted,CORRECT_VALID,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10297.json,"{""hands_value_summary"": {""0"": 5, ""1"": 3, ""2"": 1, ""3"": 1}, ""places_summary"": {""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1}, ""players_info"": [{""display_name"": ""Player 1"", ""id"": 1, ""tenhou_id"": ""tenhou_id_1""}, {""display_name"": ""Player 2"", ""id"": 2, ""tenhou_id"": ""tenhou_id_2..."
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_medium---o10297.json,Github_medium---o10297.json::test_00001,1,valid,accepted,CORRECT_VALID,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o10297.json,"{""hands_value_summary"": {""0"": 5, ""1"": 3, ""2"": 2, ""3"": 1}, ""places_summary"": {""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1}, ""players_info"": [{""display_name"": ""Player 1"", ""id"": 1, ""tenhou_id"": ""tenhou_id_1""}, {""display_name"": ""Player 2"", ""id"": 2, ""tenhou_id"": ""tenhou_id_2..."
patternProperties,instance_matching_pattern_keys_count_bucket,6+,Github_medium---o9950.json,Github_medium---o9950.json::test_00000,0,valid,accepted,CORRECT_VALID,instance_matching_pattern_keys_count_bucket=6+; numeric_boundary_case=not_applicable; numeric_target_type=absent; numeric_parent_keyword=absent; additionalProperties_value=absent; instance_has_unmatched_keys=false; combinator_type=absent; combinator_branch_count_bucket=0; oneOf_satisfied_branch_count_bucket=0; anyOf_satisfied_branch_count_bucket=0,/home/berrais/stage/jsonschemabench/maskbench/data/Github_medium---o9950.json,"{""dataTable"": {""altitude"": 100, ""pressure"": 1013}, ""deviceCommand"": {""turnOff"": 0, ""turnOn"": 1}, ""deviceConnect"": {""connected"": 1, ""disconnected"": 0}, ""deviceDisconnect"": {""disconnect"": 1, ""reconnect"": 0}, ""deviceState"": {""door"": 1, ""window"": 0}, ""endpoint""..."
